;gaugeId;issue_date;issue_time;fc_date;fc_value
0;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-09-30;58.04779815673828
1;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-01;54.60647201538086
2;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-02;56.012535095214844
3;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-03;55.34270095825195
4;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-04;56.468021392822266
5;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-05;59.4974365234375
6;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-06;66.55115509033203
7;hybas_1121133480;2024-10-01;2024-10-01 13:37:44.201277+00:00;2024-10-07;70.31871032714844
8;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-01;55.02250671386719
9;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-02;56.65425109863281
10;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-03;55.984710693359375
11;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-04;54.73808288574219
12;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-05;55.060340881347656
13;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-06;57.72583770751953
14;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-07;60.27105712890625
15;hybas_1121133480;2024-10-02;2024-10-02 13:56:34.081568+00:00;2024-10-08;63.171512603759766
16;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-02;56.47081756591797
17;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-03;56.312416076660156
18;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-04;55.523040771484375
19;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-05;54.031593322753906
20;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-06;55.41351318359375
21;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-07;57.172157287597656
22;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-08;59.64759826660156
23;hybas_1121133480;2024-10-03;2024-10-03 13:44:01.028809+00:00;2024-10-09;60.46906661987305
24;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-03;56.573429107666016
25;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-04;57.789581298828125
26;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-05;58.96245574951172
27;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-06;59.526145935058594
28;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-07;61.299217224121094
29;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-08;62.061798095703125
30;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-09;63.375553131103516
31;hybas_1121133480;2024-10-04;2024-10-04 13:58:18.266060+00:00;2024-10-10;65.43525695800781
32;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-04;56.12751007080078
33;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-05;56.60537338256836
34;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-06;56.260887145996094
35;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-07;55.80525588989258
36;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-08;55.651119232177734
37;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-09;56.72712326049805
38;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-10;59.19711685180664
39;hybas_1121133480;2024-10-05;2024-10-05 13:49:36.343030+00:00;2024-10-11;60.221153259277344
40;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-05;55.483585357666016
41;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-06;56.278995513916016
42;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-07;56.432395935058594
43;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-08;55.15323257446289
44;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-09;56.9997673034668
45;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-10;57.92134094238281
46;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-11;60.2214469909668
47;hybas_1121133480;2024-10-06;2024-10-06 13:37:38.525660+00:00;2024-10-12;60.945308685302734
48;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-06;56.336997985839844
49;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-07;56.51630783081055
50;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-08;56.157100677490234
51;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-09;55.41896057128906
52;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-10;57.817405700683594
53;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-11;60.24882888793945
54;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-12;62.042659759521484
55;hybas_1121133480;2024-10-07;2024-10-07 13:55:33.001272+00:00;2024-10-13;62.47871398925781
56;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-07;56.27237319946289
57;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-08;56.02107238769531
58;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-09;55.733707427978516
59;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-10;56.17049789428711
60;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-11;58.044708251953125
61;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-12;60.20790481567383
62;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-13;61.34161376953125
63;hybas_1121133480;2024-10-08;2024-10-08 13:36:34.854759+00:00;2024-10-14;63.17372131347656
64;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-08;56.18301010131836
65;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-09;54.164676666259766
66;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-10;54.863365173339844
67;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-11;55.838966369628906
68;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-12;57.104732513427734
69;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-13;58.100059509277344
70;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-14;59.74240493774414
71;hybas_1121133480;2024-10-09;2024-10-09 13:53:32.493197+00:00;2024-10-15;61.23134994506836
72;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-09;54.86910629272461
73;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-10;53.926185607910156
74;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-11;55.148963928222656
75;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-12;55.430885314941406
76;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-13;57.33733367919922
77;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-14;59.344627380371094
78;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-15;60.87744140625
79;hybas_1121133480;2024-10-09;2024-10-09 23:33:43.623921+00:00;2024-10-16;61.88219451904297
80;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-09-30;29.0679931640625
81;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-01;29.579118728637695
82;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-02;28.87593650817871
83;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-03;28.030637741088867
84;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-04;28.42538833618164
85;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-05;27.578548431396484
86;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-06;27.352426528930664
87;hybas_1121138960;2024-10-01;2024-10-01 13:38:15.149784+00:00;2024-10-07;27.55388641357422
88;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-01;29.453033447265625
89;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-02;29.081403732299805
90;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-03;28.432941436767578
91;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-04;28.3122501373291
92;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-05;27.77091407775879
93;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-06;27.341175079345703
94;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-07;27.415315628051758
95;hybas_1121138960;2024-10-02;2024-10-02 13:53:02.171771+00:00;2024-10-08;27.095169067382812
96;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-02;28.97597312927246
97;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-03;28.448047637939453
98;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-04;28.522958755493164
99;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-05;27.426721572875977
100;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-06;27.152355194091797
101;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-07;27.263179779052734
102;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-08;26.703964233398438
103;hybas_1121138960;2024-10-03;2024-10-03 13:44:06.666463+00:00;2024-10-09;26.633522033691406
104;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-03;26.71290397644043
105;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-04;26.825117111206055
106;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-05;25.873308181762695
107;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-06;25.17937469482422
108;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-07;25.61851692199707
109;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-08;25.234710693359375
110;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-09;25.13282585144043
111;hybas_1121138960;2024-10-04;2024-10-04 14:02:50.856129+00:00;2024-10-10;25.116640090942383
112;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-04;29.554611206054688
113;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-05;28.773433685302734
114;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-06;28.424156188964844
115;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-07;28.04296875
116;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-08;27.743940353393555
117;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-09;27.42425537109375
118;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-10;27.22711181640625
119;hybas_1121138960;2024-10-05;2024-10-05 13:49:16.550391+00:00;2024-10-11;27.083763122558594
120;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-05;28.85790252685547
121;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-06;28.32704734802246
122;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-07;28.408586502075195
123;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-08;27.680126190185547
124;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-09;27.249616622924805
125;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-10;27.14356803894043
126;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-11;26.86581039428711
127;hybas_1121138960;2024-10-06;2024-10-06 13:33:22.199035+00:00;2024-10-12;26.720766067504883
128;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-06;28.618215560913086
129;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-07;28.45621681213379
130;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-08;28.072410583496094
131;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-09;27.3236026763916
132;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-10;27.21108055114746
133;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-11;26.83559799194336
134;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-12;26.66697120666504
135;hybas_1121138960;2024-10-07;2024-10-07 13:50:50.119574+00:00;2024-10-13;26.772247314453125
136;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-07;28.712858200073242
137;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-08;28.196800231933594
138;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-09;27.75380516052246
139;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-10;27.21246910095215
140;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-11;26.959218978881836
141;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-12;26.722152709960938
142;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-13;26.729087829589844
143;hybas_1121138960;2024-10-08;2024-10-08 13:42:01.088793+00:00;2024-10-14;26.67991828918457
144;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-08;28.610509872436523
145;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-09;27.99518585205078
146;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-10;27.821779251098633
147;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-11;27.13277816772461
148;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-12;26.982955932617188
149;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-13;26.962610244750977
150;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-14;26.81340217590332
151;hybas_1121138960;2024-10-09;2024-10-09 13:58:43.708549+00:00;2024-10-15;26.461658477783203
152;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-09;27.816076278686523
153;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-10;27.43674087524414
154;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-11;27.144338607788086
155;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-12;26.492794036865234
156;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-13;26.527936935424805
157;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-14;26.289793014526367
158;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-15;25.837549209594727
159;hybas_1121138960;2024-10-09;2024-10-09 23:34:23.411741+00:00;2024-10-16;25.982131958007812
160;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-09-30;99.51947021484375
161;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-01;97.1795425415039
162;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-02;100.3524169921875
163;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-03;100.69964599609375
164;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-04;102.24625396728516
165;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-05;106.90568542480469
166;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-06;108.36957550048828
167;hybas_1122079470;2024-10-01;2024-10-01 13:37:37.867085+00:00;2024-10-07;110.6876449584961
168;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-01;99.20880126953125
169;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-02;97.6356430053711
170;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-03;100.85712432861328
171;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-04;98.05477142333984
172;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-05;102.61473083496094
173;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-06;102.76689910888672
174;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-07;104.6068115234375
175;hybas_1122079470;2024-10-02;2024-10-02 13:53:09.366581+00:00;2024-10-08;105.25531768798828
176;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-02;99.91878509521484
177;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-03;96.08270263671875
178;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-04;101.13001251220703
179;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-05;98.89241027832031
180;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-06;99.65815734863281
181;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-07;101.00173950195312
182;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-08;104.8805160522461
183;hybas_1122079470;2024-10-03;2024-10-03 13:39:46.126823+00:00;2024-10-09;106.19263458251953
184;hybas_1122079470;2024-10-04;2024-10-04 13:58:14.960675+00:00;2024-10-03;91.95269775390625
185;hybas_1122079470;2024-10-04;2024-10-04 13:58:14.960675+00:00;2024-10-04;91.1048355102539
186;hybas_1122079470;2024-10-04;2024-10-04 13:58:14.960675+00:00;2024-10-05;92.28092956542969
