,Observation,Start Date,End Date,StationName
0,1,1980-09-08 12:00:00,1980-09-19 12:00:00,Banankoro
1,1,1981-08-28 12:00:00,1981-09-11 12:00:00,Banankoro
2,1,1981-09-14 12:00:00,1981-10-03 12:00:00,Banankoro
3,1,1983-09-25 12:00:00,1983-09-26 12:00:00,Banankoro
4,1,1985-08-25 12:00:00,1985-08-31 12:00:00,Banankoro
5,1,1985-09-18 12:00:00,1985-09-30 12:00:00,Banankoro
6,1,1988-09-11 12:00:00,1988-09-19 12:00:00,Banankoro
7,1,1994-08-30 12:00:00,1994-10-26 12:00:00,Banankoro
8,1,1994-11-03 12:00:00,1994-11-11 12:00:00,Banankoro
9,1,1995-08-26 12:00:00,1995-09-19 12:00:00,Banankoro
10,1,1995-09-22 12:00:00,1995-10-23 12:00:00,Banankoro
11,1,1996-09-08 12:00:00,1996-09-29 12:00:00,Banankoro
12,1,1996-10-02 12:00:00,1996-10-13 12:00:00,Banankoro
13,1,1997-09-11 12:00:00,1997-10-01 12:00:00,Banankoro
14,1,1998-09-03 12:00:00,1998-09-12 12:00:00,Banankoro
15,1,1998-09-14 12:00:00,1998-10-12 12:00:00,Banankoro
16,1,1999-09-03 12:00:00,1999-10-01 12:00:00,Banankoro
17,1,1999-10-10 12:00:00,1999-10-25 12:00:00,Banankoro
18,1,2000-09-14 12:00:00,2000-09-16 12:00:00,Banankoro
19,1,2000-09-20 12:00:00,2000-10-22 12:00:00,Banankoro
20,1,2001-09-02 12:00:00,2001-10-08 12:00:00,Banankoro
21,1,2002-09-11 12:00:00,2002-09-27 12:00:00,Banankoro
22,1,2007-08-28 12:00:00,2007-10-03 12:00:00,Banankoro
23,1,2008-08-18 12:00:00,2008-10-13 12:00:00,Banankoro
24,1,2009-09-05 12:00:00,2009-10-04 12:00:00,Banankoro
25,1,2010-09-11 12:00:00,2010-09-20 12:00:00,Banankoro
26,1,2010-10-23 12:00:00,2010-10-27 12:00:00,Banankoro
27,1,2012-09-22 12:00:00,2012-09-29 12:00:00,Banankoro
28,1,2013-08-24 12:00:00,2013-10-04 12:00:00,Banankoro
29,1,2014-09-13 12:00:00,2014-10-01 12:00:00,Banankoro
30,1,2014-10-05 12:00:00,2014-10-12 12:00:00,Banankoro
31,1,2015-09-09 12:00:00,2015-09-15 12:00:00,Banankoro
32,1,2015-09-28 12:00:00,2015-10-20 12:00:00,Banankoro
33,1,2016-09-03 12:00:00,2016-09-04 12:00:00,Banankoro
34,1,2016-09-12 12:00:00,2016-10-10 12:00:00,Banankoro
35,1,2018-08-21 12:00:00,2018-08-27 12:00:00,Banankoro
36,1,2018-08-30 12:00:00,2018-10-20 12:00:00,Banankoro
37,1,1980-09-15 12:00:00,1980-09-17 12:00:00,Bamako
38,1,1981-09-03 12:00:00,1981-09-10 12:00:00,Bamako
39,1,1985-09-24 12:00:00,1985-09-25 12:00:00,Bamako
40,1,1994-09-17 12:00:00,1994-10-26 12:00:00,Bamako
41,1,1995-09-01 12:00:00,1995-09-02 12:00:00,Bamako
42,1,1995-09-09 12:00:00,1995-10-14 12:00:00,Bamako
43,1,1996-09-25 12:00:00,1996-10-13 12:00:00,Bamako
44,1,1997-09-13 12:00:00,1997-10-01 12:00:00,Bamako
45,1,1998-09-08 12:00:00,1998-09-17 12:00:00,Bamako
46,1,1998-09-21 12:00:00,1998-10-13 12:00:00,Bamako
47,1,1999-09-21 12:00:00,1999-09-30 12:00:00,Bamako
48,1,2000-09-24 12:00:00,2000-09-27 12:00:00,Bamako
49,1,2000-10-03 12:00:00,2000-10-13 12:00:00,Bamako
50,1,2001-09-08 12:00:00,2001-10-10 12:00:00,Bamako
51,1,2003-08-24 12:00:00,2003-10-04 12:00:00,Bamako
52,1,2005-10-01 12:00:00,2005-10-13 12:00:00,Bamako
53,1,2006-09-22 12:00:00,2006-09-23 12:00:00,Bamako
54,1,2006-09-28 12:00:00,2006-09-30 12:00:00,Bamako
55,1,2007-09-01 12:00:00,2007-09-25 12:00:00,Bamako
56,1,2008-08-24 12:00:00,2008-10-13 12:00:00,Bamako
57,1,2009-09-07 12:00:00,2009-10-03 12:00:00,Bamako
58,1,2010-09-14 12:00:00,2010-09-22 12:00:00,Bamako
59,1,2012-09-23 12:00:00,2012-10-01 12:00:00,Bamako
60,1,2013-08-24 12:00:00,2013-09-30 12:00:00,Bamako
61,1,2016-09-16 12:00:00,2016-09-24 12:00:00,Bamako
62,1,2016-10-02 12:00:00,2016-10-05 12:00:00,Bamako
63,1,2018-08-22 12:00:00,2018-08-28 12:00:00,Bamako
64,1,2018-09-01 12:00:00,2018-10-18 12:00:00,Bamako
65,1,1980-09-12 12:00:00,1980-09-21 12:00:00,Koulikoro
66,1,1981-09-02 12:00:00,1981-09-30 12:00:00,Koulikoro
67,1,1981-10-03 12:00:00,1981-10-04 12:00:00,Koulikoro
68,1,1985-09-19 12:00:00,1985-10-03 12:00:00,Koulikoro
69,1,1994-09-18 12:00:00,1994-10-26 12:00:00,Koulikoro
70,1,1995-09-02 12:00:00,1995-09-04 12:00:00,Koulikoro
71,1,1995-09-10 12:00:00,1995-10-20 12:00:00,Koulikoro
72,1,1996-09-25 12:00:00,1996-10-13 12:00:00,Koulikoro
73,1,1997-09-14 12:00:00,1997-10-02 12:00:00,Koulikoro
74,1,1998-09-09 12:00:00,1998-09-17 12:00:00,Koulikoro
75,1,1998-09-22 12:00:00,1998-10-14 12:00:00,Koulikoro
76,1,1999-09-22 12:00:00,1999-10-01 12:00:00,Koulikoro
77,1,2000-09-26 12:00:00,2000-09-27 12:00:00,Koulikoro
78,1,2000-10-03 12:00:00,2000-10-14 12:00:00,Koulikoro
79,1,2001-09-09 12:00:00,2001-10-11 12:00:00,Koulikoro
80,1,2003-08-25 12:00:00,2003-10-06 12:00:00,Koulikoro
81,1,2005-10-03 12:00:00,2005-10-13 12:00:00,Koulikoro
82,1,2006-09-30 12:00:00,2006-10-01 12:00:00,Koulikoro
83,1,2007-09-03 12:00:00,2007-09-25 12:00:00,Koulikoro
84,1,2008-08-26 12:00:00,2008-10-13 12:00:00,Koulikoro
85,1,2009-09-08 12:00:00,2009-10-05 12:00:00,Koulikoro
86,1,2010-09-15 12:00:00,2010-09-23 12:00:00,Koulikoro
87,1,2012-09-24 12:00:00,2012-09-30 12:00:00,Koulikoro
88,1,2013-08-27 12:00:00,2013-09-29 12:00:00,Koulikoro
89,1,2018-09-05 12:00:00,2018-10-14 12:00:00,Koulikoro
90,1,1980-09-23 12:00:00,1980-10-14 12:00:00,Mopti
91,1,1981-09-07 12:00:00,1981-10-31 12:00:00,Mopti
92,1,1994-09-10 12:00:00,1994-12-06 12:00:00,Mopti
93,1,1995-09-23 12:00:00,1995-11-10 12:00:00,Mopti
94,1,1996-10-04 12:00:00,1996-10-27 12:00:00,Mopti
95,1,1998-09-13 12:00:00,1998-11-13 12:00:00,Mopti
96,1,1999-09-06 12:00:00,1999-11-24 12:00:00,Mopti
97,1,2000-09-25 12:00:00,2000-11-10 12:00:00,Mopti
98,1,2001-09-16 12:00:00,2001-11-01 12:00:00,Mopti
99,1,2003-09-03 12:00:00,2003-11-13 12:00:00,Mopti
100,1,2006-10-01 12:00:00,2006-11-06 12:00:00,Mopti
101,1,2007-09-06 12:00:00,2007-11-10 12:00:00,Mopti
102,1,2008-09-03 12:00:00,2008-11-10 12:00:00,Mopti
103,1,2009-09-14 12:00:00,2009-11-15 12:00:00,Mopti
104,1,2010-09-10 12:00:00,2010-11-28 12:00:00,Mopti
105,1,2012-09-05 12:00:00,2012-11-28 12:00:00,Mopti
106,1,2013-09-08 12:00:00,2013-11-03 12:00:00,Mopti
107,1,2014-10-03 12:00:00,2014-10-27 12:00:00,Mopti
108,1,2015-09-18 12:00:00,2015-11-16 12:00:00,Mopti
109,1,2016-08-24 12:00:00,2016-11-08 12:00:00,Mopti
110,1,2018-08-31 12:00:00,2018-11-22 12:00:00,Mopti
111,1,1980-01-01 12:00:00,1980-02-04 12:00:00,Ansongo
112,1,1981-11-22 12:00:00,1982-01-18 12:00:00,Ansongo
113,1,1994-11-13 12:00:00,1995-02-19 12:00:00,Ansongo
114,1,1996-01-01 12:00:00,1996-01-20 12:00:00,Ansongo
115,1,1998-11-17 12:00:00,1998-11-29 12:00:00,Ansongo
116,1,1999-01-02 12:00:00,1999-01-26 12:00:00,Ansongo
117,1,1999-11-09 12:00:00,2000-01-25 12:00:00,Ansongo
118,1,2000-02-02 12:00:00,2000-02-14 12:00:00,Ansongo
119,1,2000-11-29 12:00:00,2001-01-19 12:00:00,Ansongo
120,1,2001-11-25 12:00:00,2002-01-10 12:00:00,Ansongo
121,1,2003-11-09 12:00:00,2004-01-29 12:00:00,Ansongo
122,1,2006-12-08 12:00:00,2007-01-13 12:00:00,Ansongo
123,1,2007-11-26 12:00:00,2007-12-30 12:00:00,Ansongo
124,1,2008-11-25 12:00:00,2009-01-26 12:00:00,Ansongo
125,1,2009-12-06 12:00:00,2010-01-29 12:00:00,Ansongo
126,1,2010-11-14 12:00:00,2011-02-21 12:00:00,Ansongo
127,1,2012-11-19 12:00:00,2013-02-13 12:00:00,Ansongo
128,1,2013-12-06 12:00:00,2014-02-03 12:00:00,Ansongo
129,1,2015-12-20 12:00:00,2016-02-13 12:00:00,Ansongo
130,1,2016-10-24 12:00:00,2017-02-07 12:00:00,Ansongo
131,1,2017-11-21 12:00:00,2017-12-20 12:00:00,Ansongo
132,1,2018-11-04 12:00:00,2018-12-30 12:00:00,Ansongo
133,1,1980-09-16 12:00:00,1980-10-07 12:00:00,Sofara
134,1,1981-09-06 12:00:00,1981-10-20 12:00:00,Sofara
135,1,1988-09-18 12:00:00,1988-10-02 12:00:00,Sofara
136,1,1994-08-23 12:00:00,1994-11-30 12:00:00,Sofara
137,1,1995-10-09 12:00:00,1995-10-14 12:00:00,Sofara
138,1,1998-11-02 12:00:00,1998-11-08 12:00:00,Sofara
139,1,1999-08-18 12:00:00,1999-11-17 12:00:00,Sofara
140,1,2000-09-04 12:00:00,2000-09-26 12:00:00,Sofara
141,1,2001-09-07 12:00:00,2001-10-18 12:00:00,Sofara
142,1,2003-08-30 12:00:00,2003-11-09 12:00:00,Sofara
143,1,2006-09-29 12:00:00,2006-10-30 12:00:00,Sofara
144,1,2007-08-28 12:00:00,2007-11-05 12:00:00,Sofara
145,1,2008-08-30 12:00:00,2008-11-01 12:00:00,Sofara
146,1,2010-09-06 12:00:00,2010-11-28 12:00:00,Sofara
147,1,2011-12-16 12:00:00,2011-12-18 12:00:00,Sofara
148,1,2012-08-14 12:00:00,2012-11-24 12:00:00,Sofara
149,1,2013-09-06 12:00:00,2013-10-25 12:00:00,Sofara
150,1,2014-09-03 12:00:00,2014-10-25 12:00:00,Sofara
151,1,2015-09-05 12:00:00,2015-11-10 12:00:00,Sofara
152,1,2016-08-06 12:00:00,2016-11-07 12:00:00,Sofara
153,1,2017-08-15 12:00:00,2017-09-27 12:00:00,Sofara
154,1,2018-08-13 12:00:00,2018-11-20 12:00:00,Sofara
155,1,1980-09-12 12:00:00,1980-09-24 12:00:00,Douna
156,1,1981-09-06 12:00:00,1981-10-05 12:00:00,Douna
157,1,1988-09-04 12:00:00,1988-09-08 12:00:00,Douna
158,1,1988-09-12 12:00:00,1988-09-25 12:00:00,Douna
159,1,1994-08-20 12:00:00,1994-09-06 12:00:00,Douna
160,1,1994-09-14 12:00:00,1994-11-12 12:00:00,Douna
161,1,1997-09-10 12:00:00,1997-09-15 12:00:00,Douna
162,1,1999-08-14 12:00:00,1999-09-30 12:00:00,Douna
163,1,1999-10-03 12:00:00,1999-10-28 12:00:00,Douna
164,1,2000-08-26 12:00:00,2000-09-18 12:00:00,Douna
165,1,2000-09-21 12:00:00,2000-09-27 12:00:00,Douna
166,1,2001-09-11 12:00:00,2001-09-23 12:00:00,Douna
167,1,2003-09-06 12:00:00,2003-10-26 12:00:00,Douna
168,1,2007-08-17 12:00:00,2007-10-31 12:00:00,Douna
169,1,2008-08-21 12:00:00,2008-11-03 12:00:00,Douna
170,1,2009-09-01 12:00:00,2009-11-01 12:00:00,Douna
171,1,2010-08-29 12:00:00,2010-11-16 12:00:00,Douna
172,1,2011-09-20 12:00:00,2011-10-17 12:00:00,Douna
173,1,2012-08-11 12:00:00,2012-11-14 12:00:00,Douna
174,1,2013-08-25 12:00:00,2013-10-24 12:00:00,Douna
175,1,2014-08-21 12:00:00,2014-10-24 12:00:00,Douna
176,1,2015-09-02 12:00:00,2015-10-16 12:00:00,Douna
177,1,2015-11-01 12:00:00,2015-11-04 12:00:00,Douna
178,1,2016-07-28 12:00:00,2016-10-31 12:00:00,Douna
179,1,2017-08-26 12:00:00,2017-09-24 12:00:00,Douna
180,1,2017-10-07 12:00:00,2017-10-14 12:00:00,Douna
181,1,2018-08-04 12:00:00,2018-11-11 12:00:00,Douna
182,1,1980-09-02 12:00:00,1980-09-30 12:00:00,Bougouni
183,1,1981-08-24 12:00:00,1981-10-11 12:00:00,Bougouni
184,1,1989-08-24 12:00:00,1989-08-25 12:00:00,Bougouni
185,1,1994-08-15 12:00:00,1994-08-18 12:00:00,Bougouni
186,1,1994-09-20 12:00:00,1994-10-07 12:00:00,Bougouni
187,1,1994-10-09 12:00:00,1994-10-15 12:00:00,Bougouni
188,1,1995-09-30 12:00:00,1995-10-12 12:00:00,Bougouni
189,1,1997-09-06 12:00:00,1997-09-23 12:00:00,Bougouni
190,1,1998-08-20 12:00:00,1998-09-29 12:00:00,Bougouni
191,1,1998-10-02 12:00:00,1998-10-10 12:00:00,Bougouni
192,1,2001-08-28 12:00:00,2001-09-19 12:00:00,Bougouni
193,1,2001-09-24 12:00:00,2001-10-01 12:00:00,Bougouni
194,1,2003-09-17 12:00:00,2003-10-12 12:00:00,Bougouni
195,1,2007-08-12 12:00:00,2007-08-13 12:00:00,Bougouni
196,1,2007-08-15 12:00:00,2007-08-20 12:00:00,Bougouni
197,1,2007-08-23 12:00:00,2007-10-11 12:00:00,Bougouni
198,1,2008-09-12 12:00:00,2008-10-10 12:00:00,Bougouni
199,1,2009-09-05 12:00:00,2009-10-06 12:00:00,Bougouni
200,1,2010-09-11 12:00:00,2010-10-14 12:00:00,Bougouni
201,1,2012-09-06 12:00:00,2012-10-26 12:00:00,Bougouni
202,1,2013-09-05 12:00:00,2013-09-23 12:00:00,Bougouni
203,1,2013-09-27 12:00:00,2013-10-15 12:00:00,Bougouni
204,1,2015-08-31 12:00:00,2015-09-05 12:00:00,Bougouni
205,1,2015-09-29 12:00:00,2015-10-02 12:00:00,Bougouni
206,1,2016-08-12 12:00:00,2016-10-03 12:00:00,Bougouni
207,1,2018-08-17 12:00:00,2018-08-18 12:00:00,Bougouni
208,1,2018-08-24 12:00:00,2018-09-01 12:00:00,Bougouni
209,1,2018-09-04 12:00:00,2018-10-21 12:00:00,Bougouni
210,1,1980-09-09 12:00:00,1980-09-18 12:00:00,Pankourou
211,1,1981-08-07 12:00:00,1981-08-18 12:00:00,Pankourou
212,1,1981-08-29 12:00:00,1981-09-28 12:00:00,Pankourou
213,1,1988-08-29 12:00:00,1988-08-31 12:00:00,Pankourou
214,1,1988-09-10 12:00:00,1988-09-19 12:00:00,Pankourou
215,1,1994-08-18 12:00:00,1994-08-23 12:00:00,Pankourou
216,1,1994-09-12 12:00:00,1994-11-11 12:00:00,Pankourou
217,1,1998-08-17 12:00:00,1998-09-19 12:00:00,Pankourou
218,1,1998-09-22 12:00:00,1998-10-19 12:00:00,Pankourou
219,1,1999-08-15 12:00:00,1999-10-04 12:00:00,Pankourou
220,1,1999-10-07 12:00:00,1999-10-17 12:00:00,Pankourou
221,1,1999-10-20 12:00:00,1999-10-23 12:00:00,Pankourou
222,1,2000-08-21 12:00:00,2000-09-16 12:00:00,Pankourou
223,1,2003-09-01 12:00:00,2003-09-08 12:00:00,Pankourou
224,1,2003-09-11 12:00:00,2003-09-28 12:00:00,Pankourou
225,1,2003-10-02 12:00:00,2003-10-20 12:00:00,Pankourou
226,1,2006-09-25 12:00:00,2006-09-29 12:00:00,Pankourou
227,1,2007-08-28 12:00:00,2007-10-13 12:00:00,Pankourou
228,1,2008-10-04 12:00:00,2008-10-05 12:00:00,Pankourou
229,1,2009-09-03 12:00:00,2009-10-09 12:00:00,Pankourou
230,1,2010-09-10 12:00:00,2010-10-20 12:00:00,Pankourou
231,1,2012-08-25 12:00:00,2012-08-30 12:00:00,Pankourou
232,1,2012-09-02 12:00:00,2012-10-28 12:00:00,Pankourou
233,1,2013-09-12 12:00:00,2013-09-26 12:00:00,Pankourou
234,1,2014-08-26 12:00:00,2014-09-16 12:00:00,Pankourou
235,1,2015-08-30 12:00:00,2015-09-28 12:00:00,Pankourou
236,1,2016-08-02 12:00:00,2016-10-18 12:00:00,Pankourou
237,1,2018-08-07 12:00:00,2018-09-11 12:00:00,Pankourou
238,1,1986-07-15 12:00:00,1986-07-18 12:00:00,Bafing Makana
239,1,1986-10-23 12:00:00,1986-10-26 12:00:00,Bafing Makana
240,1,1988-10-18 12:00:00,1988-10-21 12:00:00,Bafing Makana
241,1,1993-10-08 12:00:00,1993-10-10 12:00:00,Bafing Makana
242,1,1999-11-26 12:00:00,1999-11-28 12:00:00,Bafing Makana
243,1,2002-11-03 12:00:00,2002-11-04 12:00:00,Bafing Makana
244,1,2004-10-25 12:00:00,2004-10-27 12:00:00,Bafing Makana
245,1,2007-11-03 12:00:00,2007-11-06 12:00:00,Bafing Makana
246,1,2013-07-25 12:00:00,2013-07-26 12:00:00,Bafing Makana
247,1,2017-07-08 12:00:00,2017-07-09 12:00:00,Bafing Makana
248,1,1980-08-17 12:00:00,1980-08-26 12:00:00,Dibiya
249,1,1980-08-31 12:00:00,1980-09-16 12:00:00,Dibiya
250,1,1986-09-14 12:00:00,1986-09-29 12:00:00,Dibiya
251,1,1988-09-05 12:00:00,1988-09-16 12:00:00,Dibiya
252,1,1989-09-23 12:00:00,1989-09-25 12:00:00,Dibiya
253,1,1991-09-01 12:00:00,1991-09-02 12:00:00,Dibiya
254,1,1991-10-01 12:00:00,1991-10-07 12:00:00,Dibiya
255,1,1992-08-30 12:00:00,1992-09-04 12:00:00,Dibiya
256,1,1992-09-07 12:00:00,1992-09-19 12:00:00,Dibiya
257,1,1993-09-02 12:00:00,1993-09-07 12:00:00,Dibiya
258,1,1993-09-12 12:00:00,1993-09-19 12:00:00,Dibiya
259,1,1994-08-23 12:00:00,1994-08-24 12:00:00,Dibiya
260,1,1994-08-27 12:00:00,1994-09-13 12:00:00,Dibiya
261,1,1994-09-18 12:00:00,1994-09-21 12:00:00,Dibiya
262,1,1994-11-09 12:00:00,1994-12-01 12:00:00,Dibiya
263,1,1994-12-15 12:00:00,1995-01-04 12:00:00,Dibiya
264,1,1995-08-24 12:00:00,1995-09-07 12:00:00,Dibiya
265,1,1995-09-13 12:00:00,1995-09-15 12:00:00,Dibiya
266,1,1996-08-30 12:00:00,1996-09-02 12:00:00,Dibiya
267,1,1998-08-28 12:00:00,1998-09-08 12:00:00,Dibiya
268,1,1998-10-01 12:00:00,1998-10-07 12:00:00,Dibiya
269,1,1999-10-09 12:00:00,1999-10-11 12:00:00,Dibiya
270,1,2000-09-03 12:00:00,2000-09-10 12:00:00,Dibiya
271,1,2000-09-14 12:00:00,2000-09-20 12:00:00,Dibiya
272,1,2001-08-28 12:00:00,2001-09-03 12:00:00,Dibiya
273,1,2003-10-06 12:00:00,2003-10-07 12:00:00,Dibiya
274,1,1980-09-06 12:00:00,1980-09-12 12:00:00,Kayes
275,1,1988-09-05 12:00:00,1988-09-17 12:00:00,Kayes
276,1,1993-09-04 12:00:00,1993-09-06 12:00:00,Kayes
277,1,1994-08-28 12:00:00,1994-09-14 12:00:00,Kayes
278,1,1994-09-21 12:00:00,1994-09-22 12:00:00,Kayes
279,1,1995-08-18 12:00:00,1995-08-19 12:00:00,Kayes
280,1,1995-08-25 12:00:00,1995-09-10 12:00:00,Kayes
281,1,1995-09-15 12:00:00,1995-09-16 12:00:00,Kayes
282,1,1996-08-31 12:00:00,1996-09-03 12:00:00,Kayes
283,1,1997-09-04 12:00:00,1997-09-06 12:00:00,Kayes
284,1,1998-08-31 12:00:00,1998-09-10 12:00:00,Kayes
285,1,1999-08-17 12:00:00,1999-08-20 12:00:00,Kayes
286,1,1999-08-25 12:00:00,1999-09-01 12:00:00,Kayes
287,1,1999-09-09 12:00:00,1999-09-13 12:00:00,Kayes
288,1,2000-09-05 12:00:00,2000-09-18 12:00:00,Kayes
289,1,2001-08-30 12:00:00,2001-09-04 12:00:00,Kayes
290,1,2002-09-07 12:00:00,2002-09-09 12:00:00,Kayes
291,1,2003-08-26 12:00:00,2003-08-28 12:00:00,Kayes
292,1,2003-09-20 12:00:00,2003-09-27 12:00:00,Kayes
293,1,2007-08-29 12:00:00,2007-09-12 12:00:00,Kayes
294,1,2009-09-07 12:00:00,2009-09-10 12:00:00,Kayes
295,1,2011-08-24 12:00:00,2011-08-26 12:00:00,Kayes
296,1,2012-08-10 12:00:00,2012-08-12 12:00:00,Kayes
297,1,2012-08-26 12:00:00,2012-08-31 12:00:00,Kayes
298,1,2012-09-21 12:00:00,2012-09-25 12:00:00,Kayes
299,1,2012-09-30 12:00:00,2012-10-03 12:00:00,Kayes
300,1,2013-08-15 12:00:00,2013-08-17 12:00:00,Kayes
301,1,2013-08-22 12:00:00,2013-08-23 12:00:00,Kayes
302,1,2013-09-06 12:00:00,2013-09-12 12:00:00,Kayes
303,1,2013-09-17 12:00:00,2013-09-20 12:00:00,Kayes
304,1,2015-09-02 12:00:00,2015-09-03 12:00:00,Kayes
305,1,2016-09-02 12:00:00,2016-09-03 12:00:00,Kayes
306,1,2018-08-30 12:00:00,2018-09-01 12:00:00,Kayes
307,1,2018-09-03 12:00:00,2018-09-09 12:00:00,Kayes
